index,period,frame_start,frame_end,minute,second,t_min,duration,team,team_name,phase_type,third_start,third_end,x_start,x_end,pen_area_end,is_shot,is_goal,xt_start,xt_end,xt_gain,signed,moment
336,2,39329,39656,15,7,60.117,32.7,Home,Brisbane,finish,middle_third,middle_third,8.49,6.4,False,False,False,0.01055,0.00776,-0.00279,-0.00279,
337,2,39656,39676,15,40,60.667,2.0,Home,Brisbane,create,middle_third,middle_third,5.54,4.88,False,False,False,0.00776,0.00932,0.00156,0.00156,
338,2,39676,39719,15,42,60.7,4.3,Home,Brisbane,finish,middle_third,middle_third,5.75,15.87,False,False,False,0.00952,0.01539,0.00587,0.00587,
339,2,39719,39791,15,46,60.767,7.2,Away,Perth,create,middle_third,middle_third,-15.83,-6.1,False,False,False,0.01202,0.01062,-0.0014,0.0014,
340,2,39791,39868,15,54,60.9,7.7,Home,Brisbane,create,middle_third,middle_third,5.46,14.39,False,False,False,0.01173,0.01661,0.00488,0.00488,
341,2,39868,39985,16,1,61.017,11.7,Home,Brisbane,finish,middle_third,middle_third,14.47,6.59,False,False,False,0.01661,0.00959,-0.00702,-0.00702,
342,2,39985,40033,16,13,61.217,4.8,Home,Brisbane,create,middle_third,middle_third,5.43,4.69,False,False,False,0.0106,0.00932,-0.00129,-0.00129,
343,2,40033,40074,16,18,61.3,4.1,Home,Brisbane,finish,middle_third,middle_third,5.04,6.62,False,False,False,0.00932,0.00738,-0.00194,-0.00194,
344,2,40074,40239,16,22,61.367,16.5,Home,Brisbane,create,middle_third,middle_third,5.38,7.93,False,False,False,0.00837,0.01019,0.00182,0.00182,
345,2,40239,40253,16,38,61.633,1.4,Home,Brisbane,finish,middle_third,attacking_third,8.34,21.11,False,False,False,0.01019,0.01143,0.00124,0.00124,
346,2,40253,40294,16,40,61.667,4.1,Away,Perth,chaotic,defensive_third,defensive_third,-21.9,-24.3,False,False,False,0.00933,0.02555,0.01622,-0.01622,
347,2,40294,40392,16,44,61.733,9.8,Home,Brisbane,finish,attacking_third,attacking_third,23.95,42.91,True,False,False,0.03203,0.0,-0.03203,-0.03203,
348,2,41063,41073,18,1,63.017,1.0,Away,Perth,direct,defensive_third,defensive_third,-49.2,-33.14,False,False,False,0.00833,0.0174,0.00907,-0.00907,
349,2,41168,41172,18,11,63.183,0.4,Home,Brisbane,create,middle_third,defensive_third,-16.98,-19.24,False,False,False,0.00217,0.00322,0.00105,0.00105,
350,2,41172,41230,18,12,63.2,5.8,Home,Brisbane,build_up,defensive_third,defensive_third,-20.25,-30.06,False,False,False,0.00293,0.00346,0.00053,0.00053,
351,2,41300,41337,18,25,63.417,3.7,Away,Perth,chaotic,middle_third,middle_third,4.69,4.16,False,False,False,0.00472,0.00407,-0.00065,0.00065,
352,2,41436,41584,18,38,63.633,14.8,Home,Brisbane,create,middle_third,defensive_third,-15.69,-19.82,False,False,False,0.00502,0.00402,-0.001,-0.001,
353,2,41584,41707,18,53,63.883,12.3,Home,Brisbane,build_up,defensive_third,defensive_third,-20.41,-20.21,False,False,False,0.00402,0.00362,-0.0004,-0.0004,
354,2,41707,41773,19,5,64.083,6.6,Home,Brisbane,create,defensive_third,middle_third,-19.63,-11.62,False,False,False,0.00362,0.00592,0.0023,0.0023,
355,2,41773,41808,19,12,64.2,3.5,Away,Perth,chaotic,middle_third,attacking_third,11.39,25.34,False,False,False,0.00481,0.00298,-0.00182,0.00182,
356,2,42184,42266,19,53,64.883,8.2,Away,Perth,set_play,attacking_third,middle_third,51.95,5.0,False,True,False,0.0,0.00622,0.00622,-0.00622,pinch
357,2,42266,42338,20,1,65.017,7.2,Away,Perth,create,middle_third,middle_third,4.76,5.97,False,False,False,0.00671,0.00476,-0.00195,0.00195,
358,2,42338,42467,20,8,65.133,12.9,Away,Perth,finish,middle_third,attacking_third,6.18,25.76,False,False,False,0.00476,0.00232,-0.00244,0.00244,
359,2,42713,42740,20,46,65.767,2.7,Away,Perth,chaotic,attacking_third,attacking_third,31.69,33.18,False,False,False,0.00167,0.00208,0.00041,-0.00041,
360,2,42875,42885,21,2,66.033,1.0,Home,Brisbane,chaotic,middle_third,middle_third,,,False,False,False,0.0,0.0,0.0,0.0,
361,2,43554,43601,22,10,67.167,4.7,Away,Perth,finish,middle_third,middle_third,12.57,5.6,False,False,False,0.00378,0.00458,0.00079,-0.00079,
362,2,43601,43660,22,15,67.25,5.9,Away,Perth,create,middle_third,defensive_third,4.87,-19.8,False,False,False,0.00546,0.0152,0.00974,-0.00974,
363,2,43660,43705,22,21,67.35,4.5,Away,Perth,build_up,defensive_third,defensive_third,-20.02,-42.13,False,False,False,0.01179,0.21196,0.20017,-0.20017,
364,2,43705,43747,22,25,67.417,4.2,Away,Perth,direct,defensive_third,attacking_third,-41.96,24.66,False,False,False,0.21196,0.00361,-0.20835,0.20835,
365,2,43747,43953,22,29,67.483,20.6,Home,Brisbane,create,defensive_third,middle_third,-24.9,0.79,False,False,False,0.00288,0.00666,0.00378,0.00378,
366,2,44054,44096,23,0,68.0,4.2,Away,Perth,build_up,defensive_third,defensive_third,-20.78,-42.98,False,True,False,0.01549,0.01896,0.00347,-0.00347,pinch
367,2,44096,44131,23,4,68.067,3.5,Away,Perth,direct,defensive_third,middle_third,-42.64,-1.35,False,True,False,0.01896,0.00873,-0.01023,0.01023,pinch
368,2,44131,44230,23,8,68.133,9.9,Away,Perth,create,middle_third,attacking_third,-1.89,17.62,False,True,False,0.00913,0.0039,-0.00523,0.00523,pinch
369,2,44230,44311,23,18,68.3,8.1,Away,Perth,finish,attacking_third,attacking_third,17.98,50.59,True,True,True,0.0043,0.00134,-0.00296,0.00296,goal_away
370,2,45941,45996,26,9,71.15,5.5,Home,Brisbane,create,middle_third,middle_third,-8.13,10.54,False,False,False,0.00605,0.00752,0.00147,0.00147,
371,2,45996,46020,26,14,71.233,2.4,Home,Brisbane,finish,middle_third,middle_third,10.83,13.25,False,False,False,0.00922,0.01157,0.00235,0.00235,
372,2,46120,46140,26,27,71.45,2.0,Home,Brisbane,create,middle_third,middle_third,10.06,4.83,False,False,False,0.01328,0.0109,-0.00238,-0.00238,
373,2,46140,46223,26,29,71.483,8.3,Home,Brisbane,finish,middle_third,attacking_third,5.5,35.43,False,False,False,0.00924,0.01939,0.01015,0.01015,
374,2,46288,46344,26,43,71.717,5.6,Home,Brisbane,finish,attacking_third,middle_third,32.14,6.82,False,False,False,0.01881,0.00878,-0.01003,-0.01003,
375,2,46344,46395,26,49,71.817,5.1,Home,Brisbane,create,middle_third,middle_third,5.59,14.75,False,False,False,0.00986,0.00818,-0.00169,-0.00169,
376,2,46395,46565,26,54,71.9,17.0,Home,Brisbane,finish,middle_third,attacking_third,15.59,42.33,True,False,False,0.00907,0.65152,0.64245,0.64245,
377,2,46565,46700,27,11,72.183,13.5,Home,Brisbane,create,middle_third,middle_third,,-3.86,False,False,False,0.0,0.00786,0.00786,0.00786,
378,2,46700,46714,27,25,72.417,1.4,Away,Perth,chaotic,middle_third,middle_third,3.89,12.88,False,False,False,0.00621,0.00449,-0.00172,0.00172,
379,2,46714,46737,27,26,72.433,2.3,Home,Brisbane,create,middle_third,defensive_third,-13.26,-19.81,False,False,False,0.0045,0.00331,-0.00119,-0.00119,
380,2,46737,46799,27,28,72.467,6.2,Home,Brisbane,build_up,defensive_third,defensive_third,-20.56,-20.03,False,False,False,0.00281,0.00479,0.00197,0.00197,
381,2,46799,46942,27,34,72.567,14.3,Home,Brisbane,create,defensive_third,middle_third,-19.71,10.2,False,False,False,0.00376,0.00798,0.00423,0.00423,
382,2,46942,47298,27,49,72.817,35.6,Home,Brisbane,finish,middle_third,middle_third,10.61,5.1,False,False,False,0.00765,0.00882,0.00117,0.00117,
383,2,47298,47370,28,24,73.4,7.2,Home,Brisbane,create,middle_third,defensive_third,4.36,-18.86,False,False,False,0.00924,0.00466,-0.00457,-0.00457,
384,2,47370,47401,28,32,73.533,3.1,Home,Brisbane,build_up,defensive_third,defensive_third,-20.07,-20.57,False,False,False,0.00656,0.00455,-0.002,-0.002,
385,2,47401,47536,28,35,73.583,13.5,Home,Brisbane,create,defensive_third,middle_third,-19.61,-1.64,False,False,False,0.00395,0.00549,0.00154,0.00154,
386,2,47876,47996,29,22,74.367,12.0,Away,Perth,create,middle_third,middle_third,5.51,10.82,False,False,False,0.00363,0.00587,0.00224,-0.00224,
387,2,47996,48041,29,34,74.567,4.5,Home,Brisbane,chaotic,middle_third,attacking_third,-10.45,19.07,False,False,False,0.00609,0.01351,0.00742,0.00742,
388,2,48041,48066,29,39,74.65,2.5,Away,Perth,chaotic,defensive_third,middle_third,-19.69,-6.88,False,False,False,0.01516,0.00861,-0.00655,0.00655,
389,2,48066,48094,29,41,74.683,2.8,Home,Brisbane,chaotic,middle_third,middle_third,7.09,11.12,False,False,False,0.01035,0.01015,-0.0002,-0.0002,
390,2,48094,48140,29,44,74.733,4.6,Away,Perth,chaotic,middle_third,middle_third,-10.71,3.3,False,False,False,0.01124,0.00674,-0.0045,0.0045,
391,2,48140,48197,29,49,74.817,5.7,Home,Brisbane,create,middle_third,middle_third,-3.14,13.24,False,False,False,0.00771,0.01194,0.00423,0.00423,
392,2,48197,48312,29,54,74.9,11.5,Home,Brisbane,finish,middle_third,attacking_third,13.5,36.39,True,False,False,0.01661,0.02703,0.01042,0.01042,
393,2,48312,48359,30,6,75.1,4.7,Away,Perth,build_up,defensive_third,defensive_third,-36.57,-24.43,False,False,False,0.01533,0.01977,0.00444,-0.00444,
394,2,48359,48433,30,10,75.167,7.4,Home,Brisbane,quick_break,attacking_third,attacking_third,24.15,46.22,False,False,False,0.01754,0.03593,0.01839,0.01839,
395,2,49025,49035,31,17,76.283,1.0,Home,Brisbane,set_play,attacking_third,attacking_third,50.32,50.73,True,False,False,0.0,0.0,0.0,0.0,
396,2,49318,49338,31,46,76.767,2.0,Away,Perth,chaotic,defensive_third,middle_third,-32.75,-12.79,False,False,False,0.01482,0.01024,-0.00458,0.00458,
397,2,49338,49351,31,48,76.8,1.3,Home,Brisbane,chaotic,middle_third,middle_third,13.01,16.32,False,False,False,0.00887,0.00819,-0.00067,-0.00067,
398,2,49351,49435,31,50,76.833,8.4,Away,Perth,create,middle_third,middle_third,-16.03,-7.08,False,False,False,0.01223,0.00999,-0.00224,0.00224,
399,2,49435,49464,31,58,76.967,2.9,Home,Brisbane,create,middle_third,middle_third,7.24,16.14,False,False,False,0.00946,0.0135,0.00404,0.00404,
400,2,49464,49514,32,1,77.017,5.0,Home,Brisbane,finish,middle_third,middle_third,16.8,7.22,False,False,False,0.01237,0.00959,-0.00278,-0.00278,
401,2,49514,49624,32,6,77.1,11.0,Home,Brisbane,create,middle_third,middle_third,5.85,4.87,False,False,False,0.00788,0.00893,0.00105,0.00105,
402,2,49624,49655,32,17,77.283,3.1,Home,Brisbane,finish,middle_third,attacking_third,5.23,21.5,False,False,False,0.00984,0.0156,0.00576,0.00576,
403,2,49655,49729,32,20,77.333,7.4,Away,Perth,create,defensive_third,defensive_third,-21.6,-19.07,False,False,False,0.01473,0.01081,-0.00391,0.00391,
404,2,49729,49786,32,27,77.45,5.7,Away,Perth,build_up,defensive_third,defensive_third,-20.75,-21.62,False,False,False,0.01054,0.02348,0.01294,-0.01294,
405,2,49786,49795,32,33,77.55,0.9,Away,Perth,create,defensive_third,middle_third,-19.34,-5.81,False,False,False,0.02022,0.01064,-0.00957,0.00957,
406,2,49795,49918,32,34,77.567,12.3,Home,Brisbane,quick_break,middle_third,attacking_third,5.56,50.38,True,True,False,0.00894,0.0,-0.00894,-0.00894,chance
407,2,49918,50140,32,46,77.767,22.2,Away,Perth,build_up,defensive_third,defensive_third,-51.1,-38.07,False,False,False,0.0,0.01449,0.01449,-0.01449,
408,2,50140,50175,33,9,78.15,3.5,Away,Perth,direct,defensive_third,middle_third,-36.9,15.78,False,False,False,0.0,0.00448,0.00448,-0.00448,
409,2,50175,50229,33,12,78.2,5.4,Away,Perth,create,middle_third,attacking_third,16.07,19.63,False,False,False,0.00392,0.00441,0.00049,-0.00049,
410,2,50229,50286,33,17,78.283,5.7,Away,Perth,finish,attacking_third,middle_third,20.23,5.27,False,False,False,0.00441,0.00542,0.00101,-0.00101,
411,2,50286,50343,33,23,78.383,5.7,Away,Perth,create,middle_third,middle_third,4.83,-3.13,False,False,False,0.00542,0.00765,0.00223,-0.00223,
412,2,50343,50626,33,29,78.483,28.3,Home,Brisbane,quick_break,middle_third,attacking_third,3.07,47.32,True,False,False,0.00887,0.0,-0.00887,-0.00887,
413,2,51555,51565,35,30,80.5,1.0,Away,Perth,direct,defensive_third,defensive_third,-43.04,-26.47,False,False,False,0.16131,0.02247,-0.13884,0.13884,
414,2,51756,51770,35,50,80.833,1.4,Away,Perth,finish,middle_third,middle_third,11.79,7.97,False,False,False,0.00458,0.00358,-0.001,0.001,
415,2,51770,51806,35,52,80.867,3.6,Away,Perth,create,middle_third,defensive_third,7.09,-19.78,False,False,False,0.00365,0.01418,0.01053,-0.01053,
416,2,51806,51821,35,55,80.917,1.5,Away,Perth,build_up,defensive_third,defensive_third,-20.51,-22.34,False,False,False,0.03151,0.0166,-0.01491,0.01491,
417,2,51821,51887,35,57,80.95,6.6,Away,Perth,create,defensive_third,attacking_third,-19.58,35.07,False,False,False,0.01598,0.00239,-0.01359,0.01359,
418,2,51887,51934,36,3,81.05,4.7,Home,Brisbane,chaotic,defensive_third,middle_third,-35.04,-6.47,False,False,False,0.00226,0.00533,0.00307,0.00307,
419,2,51934,51944,36,8,81.133,1.0,Away,Perth,chaotic,middle_third,attacking_third,6.93,20.64,False,False,False,0.00581,0.0033,-0.00251,0.00251,
420,2,52020,52085,36,17,81.283,6.5,Home,Brisbane,build_up,defensive_third,defensive_third,-45.09,-48.21,False,False,False,0.0,0.00173,0.00173,0.00173,
421,2,52085,52114,36,23,81.383,2.9,Home,Brisbane,direct,defensive_third,middle_third,-47.5,-14.28,False,False,False,0.0017,0.00361,0.00191,0.00191,
422,2,52114,52156,36,26,81.433,4.2,Away,Perth,chaotic,middle_third,attacking_third,13.24,29.08,False,False,False,0.00543,0.00253,-0.0029,0.0029,
423,2,52156,52280,36,30,81.5,12.4,Home,Brisbane,build_up,defensive_third,defensive_third,-29.86,-20.01,False,False,False,0.00277,0.00345,0.00068,0.00068,
424,2,52280,52296,36,43,81.717,1.6,Home,Brisbane,create,defensive_third,defensive_third,-19.55,-19.77,False,False,False,0.00285,0.00349,0.00064,0.00064,
425,2,52296,52342,36,44,81.733,4.6,Home,Brisbane,build_up,defensive_third,defensive_third,-20.72,-20.07,False,False,False,0.00339,0.00479,0.0014,0.0014,
426,2,52342,52416,36,49,81.817,7.4,Home,Brisbane,create,defensive_third,defensive_third,-18.96,-19.84,False,False,False,0.00389,0.00349,-0.0004,-0.0004,
427,2,52416,52494,36,56,81.933,7.8,Home,Brisbane,build_up,defensive_third,defensive_third,-21.3,-20.0,False,False,False,0.00339,0.00326,-0.00012,-0.00012,
428,2,52494,52661,37,4,82.067,16.7,Home,Brisbane,create,defensive_third,middle_third,-19.69,9.72,False,False,False,0.00326,0.01083,0.00756,0.00756,
429,2,52661,52810,37,21,82.35,14.9,Home,Brisbane,finish,middle_third,attacking_third,9.72,46.78,True,False,False,0.01339,0.08821,0.07483,0.07483,
430,2,52810,52838,37,36,82.6,2.8,Away,Perth,chaotic,defensive_third,defensive_third,-46.69,-36.03,False,False,False,0.08174,0.01758,-0.06416,0.06416,
431,2,53100,53173,38,5,83.083,7.3,Home,Brisbane,set_play,middle_third,attacking_third,,42.63,True,False,False,0.0,0.27083,0.27083,0.27083,
432,2,53472,53614,38,42,83.7,14.2,Away,Perth,create,middle_third,attacking_third,,20.81,False,False,False,0.0,0.00263,0.00263,-0.00263,
433,2,53914,53932,39,26,84.433,1.8,Away,Perth,chaotic,attacking_third,attacking_third,29.54,29.87,False,False,False,0.0013,0.00227,0.00097,-0.00097,
434,2,53932,53985,39,28,84.467,5.3,Home,Brisbane,build_up,defensive_third,defensive_third,-29.98,-20.39,False,False,False,0.00334,0.00449,0.00115,0.00115,
436,2,53986,54022,39,33,84.55,3.6,Away,Perth,finish,middle_third,middle_third,17.19,5.2,False,False,False,0.00415,0.00639,0.00224,-0.00224,
435,2,53985,53986,39,33,84.55,0.1,Home,Brisbane,create,defensive_third,defensive_third,-18.71,-18.71,False,False,False,0.00385,0.00385,0.0,0.0,
437,2,54022,54112,39,37,84.617,9.0,Away,Perth,create,middle_third,middle_third,4.95,10.79,False,False,False,0.0068,0.00396,-0.00285,0.00285,
438,2,54217,54425,39,56,84.933,20.8,Home,Brisbane,create,defensive_third,middle_third,-19.05,9.81,False,False,False,0.00309,0.00706,0.00396,0.00396,
439,2,54425,54500,40,17,85.283,7.5,Home,Brisbane,finish,middle_third,middle_third,9.79,6.88,False,False,False,0.00706,0.00824,0.00119,0.00119,
440,2,54500,54558,40,25,85.417,5.8,Home,Brisbane,create,middle_third,middle_third,5.71,3.87,False,False,False,0.00747,0.00822,0.00075,0.00075,
441,2,54558,54622,40,30,85.5,6.4,Home,Brisbane,finish,middle_third,attacking_third,5.32,23.61,False,False,False,0.01038,0.03203,0.02165,0.02165,
442,2,55041,55051,41,19,86.317,1.0,Home,Brisbane,set_play,attacking_third,attacking_third,26.01,43.58,True,False,False,0.01836,0.18719,0.16883,0.16883,
443,2,55382,55424,41,53,86.883,4.2,Away,Perth,create,middle_third,middle_third,,7.13,False,False,False,0.0,0.00496,0.00496,-0.00496,
444,2,55424,55478,41,57,86.95,5.4,Home,Brisbane,chaotic,middle_third,middle_third,-7.17,0.14,False,False,False,0.00547,0.0055,3e-05,3e-05,
445,2,55536,55619,42,8,87.133,8.3,Home,Brisbane,create,middle_third,attacking_third,-5.92,19.13,False,False,False,0.00427,0.01274,0.00847,0.00847,
446,2,55619,55998,42,16,87.267,37.9,Home,Brisbane,finish,attacking_third,attacking_third,19.83,44.79,True,False,False,0.01376,0.36942,0.35567,0.35567,
447,2,55998,56100,42,54,87.9,10.2,Away,Perth,build_up,defensive_third,defensive_third,-44.04,-43.37,False,False,False,0.03226,0.05897,0.02671,-0.02671,
448,2,56100,56124,43,5,88.083,2.4,Away,Perth,direct,defensive_third,middle_third,-42.61,-7.52,False,False,False,0.05897,0.01093,-0.04804,0.04804,
449,2,56124,56227,43,7,88.117,10.3,Home,Brisbane,quick_break,middle_third,attacking_third,6.74,50.01,True,False,False,0.01135,0.0,-0.01135,-0.01135,
450,2,56227,56238,43,17,88.283,1.1,Away,Perth,chaotic,defensive_third,defensive_third,-50.21,-52.45,False,False,False,0.0,0.0,0.0,-0.0,
451,2,56460,56557,43,41,88.683,9.7,Home,Brisbane,set_play,attacking_third,attacking_third,52.11,49.8,True,True,False,0.0,0.0625,0.0625,0.0625,chance
452,2,56725,56925,44,7,89.117,20.0,Home,Brisbane,set_play,attacking_third,middle_third,51.5,,False,True,False,0.0,0.0,0.0,0.0,chance
453,2,56925,56964,44,27,89.45,3.9,Away,Perth,create,middle_third,defensive_third,,-36.96,False,False,False,0.0,0.16986,0.16986,-0.16986,
454,2,56964,57006,44,31,89.517,4.2,Away,Perth,direct,defensive_third,attacking_third,-35.4,19.54,False,False,False,0.05118,0.00419,-0.04699,0.04699,
455,2,57006,57023,44,35,89.583,1.7,Home,Brisbane,chaotic,defensive_third,middle_third,-20.35,-9.6,False,False,False,0.0034,0.00513,0.00173,0.00173,
456,2,57023,57037,44,37,89.617,1.4,Away,Perth,create,middle_third,middle_third,9.87,16.6,False,True,False,0.00573,0.00518,-0.00055,0.00055,pinch
457,2,57037,57115,44,38,89.633,7.8,Away,Perth,finish,middle_third,attacking_third,16.96,47.73,True,True,False,0.00518,0.00115,-0.00404,0.00404,pinch
458,2,57115,57179,44,46,89.767,6.4,Home,Brisbane,build_up,defensive_third,defensive_third,-47.65,-20.04,False,False,False,0.00134,0.00419,0.00285,0.00285,
459,2,57179,57245,44,52,89.867,6.6,Home,Brisbane,create,defensive_third,middle_third,-19.63,8.63,False,False,False,0.00419,0.01191,0.00772,0.00772,
460,2,57245,57389,44,59,89.983,14.4,Home,Brisbane,finish,middle_third,attacking_third,8.87,49.0,False,False,False,0.01191,0.00993,-0.00198,-0.00198,
461,2,57438,57641,45,18,90.3,20.3,Home,Brisbane,finish,attacking_third,attacking_third,43.16,42.28,False,False,False,0.01761,0.01966,0.00205,0.00205,
462,2,57784,57805,45,53,90.883,2.1,Away,Perth,chaotic,defensive_third,middle_third,-37.67,-14.8,False,False,False,0.0088,0.00961,0.00081,-0.00081,
463,2,57805,57847,45,55,90.917,4.2,Home,Brisbane,chaotic,middle_third,attacking_third,14.37,24.94,False,False,False,0.00999,0.01646,0.00647,0.00647,
464,2,57847,57902,45,59,90.983,5.5,Away,Perth,chaotic,defensive_third,defensive_third,-25.36,-23.43,False,False,False,0.0151,0.02372,0.00861,-0.00861,
465,2,57902,57948,46,5,91.083,4.6,Home,Brisbane,chaotic,attacking_third,attacking_third,23.69,43.05,True,False,False,0.01508,0.0,-0.01508,-0.01508,
466,2,57948,58169,46,9,91.15,22.1,Away,Perth,build_up,defensive_third,defensive_third,-43.15,-20.89,False,False,False,0.25314,0.0239,-0.22924,0.22924,
467,2,58169,58170,46,31,91.517,0.1,Away,Perth,create,defensive_third,defensive_third,-18.89,-18.89,False,False,False,0.01609,0.01609,0.0,-0.0,
468,2,58170,58229,46,32,91.533,5.9,Away,Perth,direct,middle_third,attacking_third,-16.97,29.77,False,False,False,0.01167,0.00272,-0.00894,0.00894,
469,2,58229,58277,46,37,91.617,4.8,Away,Perth,finish,attacking_third,attacking_third,30.19,27.29,False,False,False,0.00272,0.00284,0.00012,-0.00012,
470,2,58277,58382,46,42,91.7,10.5,Home,Brisbane,create,defensive_third,middle_third,-27.19,-7.52,False,False,False,0.00302,0.00591,0.00288,0.00288,
471,2,58443,58496,46,59,91.983,5.3,Home,Brisbane,create,middle_third,middle_third,-5.53,6.48,False,True,False,0.00632,0.0076,0.00128,0.00128,chance
472,2,58496,58699,47,4,92.067,20.3,Home,Brisbane,finish,middle_third,attacking_third,7.08,52.94,False,True,False,0.00732,0.0,-0.00732,-0.00732,chance
473,2,59067,59077,48,1,93.017,1.0,Away,Perth,direct,middle_third,middle_third,,,False,False,False,0.0,0.0,0.0,-0.0,
474,2,59588,59682,48,53,93.883,9.4,Home,Brisbane,create,middle_third,middle_third,-10.74,4.58,False,False,False,0.0035,0.00893,0.00544,0.00544,
475,2,59682,59725,49,3,94.05,4.3,Home,Brisbane,finish,middle_third,middle_third,5.04,12.02,False,False,False,0.00893,0.01082,0.00189,0.00189,
476,2,59813,59821,49,16,94.267,0.8,Home,Brisbane,chaotic,attacking_third,attacking_third,25.96,32.62,False,False,False,0.01801,0.01495,-0.00306,-0.00306,
477,2,59821,59840,49,17,94.283,1.9,Away,Perth,chaotic,defensive_third,defensive_third,-32.88,-24.29,False,False,False,0.01749,0.02053,0.00305,-0.00305,
478,2,59840,59881,49,19,94.317,4.1,Home,Brisbane,finish,attacking_third,middle_third,23.99,5.56,False,False,False,0.01469,0.00926,-0.00543,-0.00543,
479,2,59881,59927,49,23,94.383,4.6,Home,Brisbane,create,middle_third,middle_third,5.18,4.84,False,False,False,0.00867,0.01063,0.00196,0.00196,
480,2,59927,60218,49,27,94.45,29.1,Home,Brisbane,finish,middle_third,attacking_third,5.11,35.73,False,False,False,0.01063,0.00706,-0.00357,-0.00357,
481,2,60218,60274,49,56,94.933,5.6,Away,Perth,chaotic,defensive_third,middle_third,-35.82,-17.2,False,False,False,0.01675,0.01175,-0.005,0.005,
482,2,60274,60335,50,2,95.033,6.1,Home,Brisbane,finish,middle_third,middle_third,16.74,5.78,False,False,False,0.03232,0.01005,-0.02227,-0.02227,
483,2,60335,60364,50,8,95.133,2.9,Home,Brisbane,create,middle_third,middle_third,5.25,4.97,False,False,False,0.00878,0.00878,0.0,0.0,
484,2,60364,60826,50,11,95.183,46.2,Home,Brisbane,finish,middle_third,attacking_third,5.26,42.6,True,False,False,0.00878,0.01896,0.01018,0.01018,
485,2,60909,61011,51,5,96.083,10.2,Home,Brisbane,finish,attacking_third,attacking_third,18.15,29.7,False,False,False,0.01099,0.01644,0.00545,0.00545,
486,2,61011,61095,51,16,96.267,8.4,Away,Perth,chaotic,defensive_third,middle_third,-30.7,-15.51,False,False,False,0.01184,0.01293,0.00109,-0.00109,
487,2,61095,61114,51,24,96.4,1.9,Home,Brisbane,chaotic,middle_third,attacking_third,15.84,27.44,False,False,False,0.01355,0.02229,0.00873,0.00873,
488,2,61114,61170,51,26,96.433,5.6,Away,Perth,build_up,defensive_third,defensive_third,-27.51,-26.25,False,False,False,0.02139,0.05351,0.03212,-0.03212,
489,2,61170,61203,51,32,96.533,3.3,Away,Perth,direct,defensive_third,middle_third,-25.82,10.53,False,False,False,0.05351,0.0048,-0.0487,0.0487,
490,2,61203,61220,51,35,96.583,1.7,Home,Brisbane,chaotic,middle_third,middle_third,-11.2,5.19,False,False,False,0.00513,0.01038,0.00525,0.00525,
491,2,61220,61233,51,37,96.617,1.3,Away,Perth,chaotic,middle_third,middle_third,-5.7,-3.3,False,False,False,0.00734,0.0077,0.00035,-0.00035,
