Frame,Time,Ball_X,Ball_Y,Ball_GridID,Ball_xT,Home_P1_X,Home_P1_Y,Home_P1_GridID,Home_P1_xT,Home_P2_X,Home_P2_Y,Home_P2_GridID,Home_P2_xT,Home_P3_X,Home_P3_Y,Home_P3_GridID,Home_P3_xT,Home_P4_X,Home_P4_Y,Home_P4_GridID,Home_P4_xT,Home_P5_X,Home_P5_Y,Home_P5_GridID,Home_P5_xT,Home_P6_X,Home_P6_Y,Home_P6_GridID,Home_P6_xT,Home_P7_X,Home_P7_Y,Home_P7_GridID,Home_P7_xT,Home_P8_X,Home_P8_Y,Home_P8_GridID,Home_P8_xT,Home_P9_X,Home_P9_Y,Home_P9_GridID,Home_P9_xT,Home_P10_X,Home_P10_Y,Home_P10_GridID,Home_P10_xT,Home_P11_X,Home_P11_Y,Home_P11_GridID,Home_P11_xT,Away_P1_X,Away_P1_Y,Away_P1_GridID,Away_P1_xT,Away_P2_X,Away_P2_Y,Away_P2_GridID,Away_P2_xT,Away_P3_X,Away_P3_Y,Away_P3_GridID,Away_P3_xT,Away_P4_X,Away_P4_Y,Away_P4_GridID,Away_P4_xT,Away_P5_X,Away_P5_Y,Away_P5_GridID,Away_P5_xT,Away_P6_X,Away_P6_Y,Away_P6_GridID,Away_P6_xT,Away_P7_X,Away_P7_Y,Away_P7_GridID,Away_P7_xT,Away_P8_X,Away_P8_Y,Away_P8_GridID,Away_P8_xT,Away_P9_X,Away_P9_Y,Away_P9_GridID,Away_P9_xT,Away_P10_X,Away_P10_Y,Away_P10_GridID,Away_P10_xT,Away_P11_X,Away_P11_Y,Away_P11_GridID,Away_P11_xT,Home_MAX_xT,Home_SUM_xT,Away_MAX_xT,Away_SUM_xT
232,23.2,0.28829,0.71971,5071,0.01476,0.04095,0.51588,3680,0.0016,0.28124,0.47838,3390,0.00346,0.19067,0.48221,3381,0.00325,0.18829,0.54838,3905,0.00397,0.57933,0.53677,3841,0.01017,0.39238,0.28971,2037,0.00505,0.21848,0.30073,2123,0.00309,0.20638,0.68441,4852,0.00225,0.39571,0.61441,4347,0.00537,0.27352,0.56588,4019,0.00365,0.4239,0.47338,3405,0.00487,0.41819,0.22176,1619,0.0105,0.3921,0.53588,3822,0.01074,0.34133,0.46779,3291,0.01655,0.44981,0.36206,2568,0.00858,0.838,0.49324,3553,0.00237,0.20771,0.49529,3487,0.06538,0.294,0.72985,5176,0.01729,0.33095,0.78691,5600,0.01321,0.54324,0.61618,4363,0.0071,0.32267,0.27162,1924,0.01918,0.56752,0.45426,3210,0.00814,0.01017,0.04673,0.06538,0.17904
233,23.3,0.28381,0.71824,5070,0.01552,0.03943,0.51632,3680,0.0016,0.27552,0.48074,3389,0.0035,0.18676,0.48265,3380,0.00232,0.18476,0.54912,3905,0.00397,0.57686,0.5375,3841,0.01017,0.388,0.29118,2036,0.00533,0.21362,0.30397,2123,0.00309,0.20362,0.685,4852,0.00225,0.38924,0.61603,4346,0.00476,0.26762,0.56956,4019,0.00365,0.41886,0.47397,3404,0.0059,0.4159,0.22588,1619,0.0105,0.38657,0.53691,3821,0.01179,0.33667,0.46824,3291,0.01655,0.4459,0.36515,2567,0.01175,0.83657,0.49368,3553,0.00237,0.20429,0.49235,3487,0.06538,0.29,0.72765,5176,0.01729,0.32324,0.7875,5599,0.01514,0.54038,0.61662,4362,0.00771,0.31695,0.27397,1924,0.01918,0.56457,0.45559,3210,0.00814,0.01017,0.04654,0.06538,0.1858
234,23.4,0.27971,0.71662,5070,0.01552,0.038,0.51662,3679,0.00165,0.26981,0.48294,3389,0.0035,0.18295,0.48294,3380,0.00232,0.18124,0.55,3905,0.00397,0.57448,0.53809,3841,0.01017,0.38362,0.2925,2036,0.00533,0.20876,0.30721,2122,0.0022,0.20086,0.68529,4852,0.00225,0.38286,0.6175,4346,0.00476,0.2619,0.57353,4018,0.00288,0.41371,0.47456,3404,0.0059,0.41371,0.23,1619,0.0105,0.38095,0.53794,3820,0.01395,0.3321,0.46882,3290,0.01274,0.4421,0.36824,2672,0.00938,0.83514,0.49412,3553,0.00237,0.20086,0.48941,3487,0.06538,0.28571,0.72559,5175,0.01419,0.31562,0.78794,5599,0.01514,0.53752,0.61721,4362,0.00771,0.31124,0.27632,1923,0.01369,0.56171,0.45691,3314,0.00624,0.01017,0.04493,0.06538,0.17129
235,23.5,0.27543,0.715,5069,0.01668,0.03667,0.51706,3679,0.00165,0.26429,0.48515,3388,0.00341,0.17914,0.48309,3379,0.00367,0.178,0.55132,3904,0.00155,0.5721,0.53882,3841,0.01017,0.37933,0.29397,2035,0.00566,0.204,0.31029,2227,0.00221,0.1981,0.68544,4851,0.00245,0.37638,0.61882,4450,0.00515,0.25619,0.5775,4122,0.00322,0.40867,0.47515,3403,0.00771,0.41152,0.23382,1619,0.0105,0.37543,0.53882,3820,0.01395,0.32733,0.46926,3290,0.01274,0.43829,0.37132,2672,0.00938,0.83381,0.49441,3553,0.00237,0.19733,0.48647,3486,0.0409,0.28133,0.72353,5175,0.01419,0.3081,0.78838,5598,0.01129,0.53476,0.61779,4467,0.00613,0.30552,0.27838,1923,0.01369,0.55895,0.45824,3314,0.00624,0.01017,0.04685,0.0409,0.14138
236,23.6,0.27095,0.71324,5069,0.01668,0.03533,0.51735,3679,0.00165,0.25886,0.48735,3493,0.00337,0.17533,0.48309,3379,0.00367,0.17476,0.55294,3904,0.00155,0.56971,0.53941,3840,0.0107,0.37505,0.29544,2140,0.00635,0.19933,0.31338,2226,0.00218,0.19543,0.68544,4851,0.00245,0.3699,0.62015,4449,0.00453,0.25067,0.58162,4122,0.00322,0.40371,0.47574,3403,0.00771,0.40933,0.23765,1723,0.01065,0.37,0.53971,3819,0.01529,0.32257,0.46971,3289,0.01969,0.43448,0.37412,2671,0.00947,0.83248,0.49471,3553,0.00237,0.19381,0.48368,3381,0.07552,0.27667,0.72147,5175,0.01419,0.30067,0.78868,5597,0.01879,0.5321,0.61824,4466,0.00696,0.2999,0.28059,2027,0.01976,0.55619,0.45941,3314,0.00624,0.0107,0.04738,0.07552,0.19893
237,23.7,0.266,0.71147,5068,0.03294,0.034,0.51779,3679,0.00165,0.25352,0.48941,3492,0.00362,0.17152,0.48294,3379,0.00367,0.17171,0.55485,3904,0.00155,0.56743,0.54015,3840,0.0107,0.37076,0.29676,2139,0.00497,0.19476,0.31647,2226,0.00218,0.19267,0.68529,4851,0.00245,0.36352,0.62118,4449,0.00453,0.24524,0.58603,4121,0.00314,0.39867,0.47618,3402,0.0065,0.40714,0.24132,1723,0.01065,0.36448,0.54044,3819,0.01529,0.31771,0.47015,3289,0.01969,0.43076,0.37691,2671,0.00947,0.83105,0.495,3553,0.00237,0.19029,0.48088,3380,0.00687,0.27181,0.71941,5069,0.01668,0.29333,0.78897,5596,0.01473,0.52943,0.61868,4466,0.00696,0.29438,0.2825,2026,0.02067,0.55352,0.46074,3314,0.00624,0.0107,0.04496,0.02067,0.12962
238,23.8,0.26076,0.70985,5068,0.03294,0.03276,0.51824,3679,0.00165,0.24829,0.49162,3492,0.00362,0.16771,0.48279,3378,0.00252,0.16867,0.55721,3903,0.00329,0.56514,0.54074,3840,0.0107,0.36648,0.29823,2139,0.00497,0.1901,0.31956,2225,0.00257,0.18981,0.68515,4850,0.00256,0.35705,0.62206,4448,0.00495,0.2399,0.59044,4226,0.00403,0.39371,0.47662,3402,0.0065,0.40495,0.24485,1723,0.01065,0.35905,0.54118,3818,0.01062,0.31295,0.47044,3288,0.01516,0.42714,0.37956,2670,0.00977,0.82981,0.49529,3553,0.00237,0.18676,0.47809,3380,0.00687,0.26686,0.71735,5069,0.01668,0.286,0.78912,5596,0.01473,0.52676,0.61926,4466,0.00696,0.28886,0.28441,2026,0.02067,0.55095,0.46191,3313,0.00807,0.0107,0.04736,0.02067,0.12255
239,23.9,0.25543,0.70809,5067,0.01946,0.03152,0.51868,3679,0.00165,0.24324,0.49368,3491,0.00328,0.1639,0.4825,3378,0.00252,0.16581,0.55971,4008,0.00203,0.56286,0.54118,3840,0.0107,0.36229,0.29971,2139,0.00497,0.18562,0.32279,2225,0.00257,0.18705,0.685,4850,0.00256,0.35076,0.62294,4447,0.00303,0.23457,0.595,4225,0.00287,0.38876,0.47706,3401,0.0056,0.40267,0.24824,1723,0.01065,0.35371,0.54191,3818,0.01062,0.30819,0.47074,3393,0.01992,0.42343,0.38221,2670,0.00977,0.82848,0.49559,3552,0.0036,0.18314,0.47529,3380,0.00687,0.26181,0.71544,5068,0.03294,0.27876,0.78912,5595,0.01283,0.52419,0.61971,4466,0.00696,0.28343,0.28632,2025,0.01867,0.54848,0.46324,3313,0.00807,0.0107,0.04178,0.03294,0.1409
240,24.0,0.25,0.70603,5067,0.01946,0.03038,0.51941,3679,0.00165,0.23829,0.49574,3491,0.00328,0.16019,0.48221,3377,0.00257,0.16305,0.56265,4008,0.00203,0.56057,0.54177,3839,0.01097,0.358,0.30118,2138,0.00446,0.18124,0.32588,2330,0.00305,0.18419,0.68471,4850,0.00256,0.34438,0.62353,4447,0.00303,0.22943,0.59985,4225,0.00287,0.38381,0.47735,3401,0.0056,0.40038,0.25162,1828,0.01051,0.34829,0.5425,3817,0.01539,0.30333,0.47088,3392,0.01344,0.41981,0.38471,2775,0.00968,0.82724,0.49588,3552,0.0036,0.17952,0.47279,3379,0.04704,0.25657,0.71353,5067,0.01946,0.27152,0.78912,5594,0.01707,0.52171,0.62015,4465,0.00646,0.278,0.28824,2025,0.01867,0.5461,0.46441,3313,0.00807,0.01097,0.04207,0.04704,0.16939
241,24.1,0.24438,0.70368,4961,0.00986,0.02924,0.52015,3679,0.00165,0.23352,0.49779,3490,0.00287,0.15648,0.48176,3377,0.00257,0.16038,0.56588,4007,0.00222,0.55838,0.54221,3839,0.01097,0.35381,0.30279,2138,0.00446,0.17686,0.32897,2329,0.00241,0.18124,0.68441,4850,0.00256,0.3381,0.62412,4446,0.00417,0.22438,0.60471,4329,0.00283,0.37886,0.47765,3400,0.00537,0.3981,0.25471,1827,0.01042,0.34295,0.54309,3817,0.01539,0.29867,0.47103,3392,0.01344,0.41619,0.38721,2774,0.01097,0.8259,0.49618,3552,0.0036,0.1759,0.47044,3274,0.0,0.25133,0.71162,5067,0.01946,0.26448,0.78912,5593,0.0145,0.51924,0.62059,4465,0.00646,0.27267,0.29015,2024,0.01296,0.54362,0.46559,3313,0.00807,0.01097,0.04208,0.01946,0.11527
242,24.2,0.23876,0.70162,4961,0.00986,0.02819,0.52073,3678,0.0017,0.22876,0.5,3595,0.00309,0.15276,0.48132,3377,0.00257,0.15781,0.56926,4007,0.00222,0.5561,0.5425,3839,0.01097,0.34962,0.30426,2137,0.00514,0.17257,0.33221,2329,0.00241,0.17838,0.68426,4849,0.00194,0.3319,0.62441,4445,0.00445,0.21943,0.60956,4329,0.00283,0.374,0.47794,3400,0.00537,0.39571,0.25779,1827,0.01042,0.33762,0.54368,3816,0.01737,0.29391,0.47118,3391,0.01904,0.41276,0.38941,2774,0.01097,0.82467,0.49647,3552,0.0036,0.17229,0.46838,3274,0.0,0.2461,0.70971,5066,0.01899,0.25733,0.78912,5593,0.0145,0.51686,0.62103,4465,0.00646,0.26733,0.29191,2024,0.01296,0.54133,0.46662,3312,0.00869,0.01097,0.04269,0.01904,0.123
243,24.3,0.23305,0.69985,4960,0.02789,0.02724,0.52132,3678,0.0017,0.22419,0.50221,3594,0.00361,0.14905,0.48088,3376,0.00212,0.15524,0.57294,4007,0.00222,0.55381,0.54294,3839,0.01097,0.34552,0.30588,2137,0.00514,0.16838,0.33544,2328,0.00195,0.17533,0.68397,4849,0.00194,0.32571,0.62471,4445,0.00445,0.21448,0.61441,4328,0.00446,0.36914,0.47809,3399,0.00529,0.39324,0.26059,1827,0.01042,0.33238,0.54441,3920,0.017,0.28924,0.47132,3391,0.01904,0.40933,0.39176,2773,0.01148,0.82333,0.49676,3552,0.0036,0.16867,0.46647,3273,0.01446,0.24076,0.70779,5066,0.01899,0.25019,0.78912,5592,0.01983,0.51438,0.62147,4465,0.00646,0.2621,0.29382,2023,0.01307,0.53914,0.46779,3312,0.00869,0.01097,0.04385,0.01983,0.14304
244,24.4,0.22686,0.69794,4959,0.01453,0.02638,0.52191,3678,0.0017,0.21962,0.50456,3594,0.00361,0.14543,0.48044,3376,0.00212,0.15267,0.57676,4112,0.00233,0.55162,0.54324,3838,0.00881,0.34133,0.3075,2136,0.00433,0.16429,0.33868,2433,0.00267,0.17238,0.68353,4849,0.00194,0.31952,0.625,4444,0.00431,0.20962,0.61926,4433,0.00266,0.36429,0.47838,3399,0.00529,0.39076,0.26338,1827,0.01042,0.32714,0.545,3920,0.017,0.28448,0.47147,3390,0.01318,0.40581,0.39382,2773,0.01148,0.8221,0.49706,3552,0.0036,0.16505,0.46471,3273,0.01446,0.23543,0.70588,4960,0.02789,0.24314,0.78897,5591,0.01415,0.512,0.62191,4464,0.00639,0.25676,0.29574,2127,0.02247,0.53686,0.46882,3312,0.00869,0.00881,0.03977,0.02789,0.14973
245,24.5,0.22095,0.69529,4959,0.01453,0.02562,0.52265,3678,0.0017,0.21514,0.50706,3593,0.00259,0.14181,0.48,3375,0.00318,0.15019,0.58074,4111,0.0022,0.54933,0.54353,3838,0.00881,0.33724,0.30912,2241,0.00485,0.16038,0.34176,2432,0.00278,0.16933,0.68309,4848,0.00225,0.31343,0.62529,4443,0.00506,0.20486,0.62412,4432,0.00366,0.35952,0.47853,3398,0.00356,0.38829,0.26618,1931,0.01,0.322,0.54574,3919,0.01799,0.27971,0.47162,3390,0.01318,0.40248,0.39603,2773,0.01148,0.82076,0.49735,3552,0.0036,0.16143,0.46324,3272,0.01675,0.2301,0.70397,4960,0.02789,0.2361,0.78897,5590,0.01565,0.50952,0.62221,4464,0.00639,0.25152,0.29779,2127,0.02247,0.53467,0.47,3312,0.00869,0.00881,0.04064,0.02789,0.15409
246,24.6,0.21552,0.69279,4958,0.04223,0.02495,0.52324,3678,0.0017,0.21067,0.50956,3593,0.00259,0.13819,0.47956,3375,0.00318,0.14762,0.58471,4111,0.0022,0.54714,0.54382,3838,0.00881,0.33305,0.31074,2240,0.00444,0.15648,0.345,2432,0.00278,0.16619,0.68265,4848,0.00225,0.30733,0.62544,4443,0.00506,0.20019,0.62882,4432,0.00366,0.35476,0.47868,3398,0.00356,0.38571,0.26868,1931,0.01,0.31676,0.54662,3919,0.01799,0.27495,0.47162,3389,0.02705,0.39905,0.39809,2877,0.01097,0.81952,0.49765,3552,0.0036,0.1579,0.46191,3272,0.01675,0.22476,0.70206,4959,0.01453,0.22905,0.78882,5590,0.01565,0.50705,0.62265,4464,0.00639,0.24629,0.29985,2126,0.03736,0.53257,0.47088,3416,0.00638,0.00881,0.04023,0.03736,0.16667
247,24.7,0.21076,0.69074,4853,0.01145,0.02429,0.52397,3678,0.0017,0.20638,0.51235,3592,0.00317,0.13457,0.47897,3375,0.00318,0.14505,0.58868,4216,0.00267,0.54486,0.54412,3943,0.0099,0.32895,0.3125,2240,0.00444,0.15267,0.34824,2432,0.00278,0.16314,0.68206,4848,0.00225,0.30133,0.62559,4442,0.00406,0.19552,0.63324,4536,0.00256,0.35,0.47897,3397,0.00383,0.38324,0.27118,1931,0.01,0.31162,0.54735,3918,0.01296,0.27009,0.47176,3389,0.02705,0.39562,0.40015,2877,0.01097,0.81838,0.49794,3551,0.00159,0.15438,0.46088,3272,0.01675,0.21943,0.70029,4959,0.01453,0.222,0.78868,5589,0.01648,0.50457,0.62309,4463,0.00854,0.24114,0.30206,2126,0.03736,0.53038,0.47191,3416,0.00638,0.0099,0.04054,0.03736,0.16261
248,24.8,0.20629,0.68868,4852,0.02318,0.02381,0.52471,3678,0.0017,0.202,0.51515,3697,0.00313,0.13105,0.47853,3374,0.00369,0.14238,0.59265,4215,0.00273,0.54267,0.54441,3942,0.00985,0.32495,0.31412,2240,0.00444,0.14895,0.35147,2431,0.00221,0.16,0.68162,4847,0.00189,0.29533,0.62574,4442,0.00406,0.19095,0.63765,4536,0.00256,0.34533,0.47912,3397,0.00383,0.38076,0.27368,1930,0.01578,0.30648,0.54824,3918,0.01296,0.26514,0.47176,3388,0.02348,0.39229,0.40221,2877,0.01097,0.81724,0.49824,3551,0.00159,0.15086,0.46015,3271,0.0,0.21419,0.69853,4958,0.04223,0.21505,0.78868,5588,0.02445,0.50209,0.62338,4463,0.00854,0.2359,0.30441,2125,0.01562,0.52829,0.47279,3416,0.00638,0.00985,0.04009,0.04223,0.162
249,24.9,0.20162,0.68676,4852,0.02318,0.02333,0.52544,3678,0.0017,0.19771,0.51809,3696,0.00199,0.12743,0.47809,3374,0.00369,0.13971,0.59647,4215,0.00273,0.54057,0.54485,3942,0.00985,0.32086,0.31588,2239,0.00402,0.14524,0.35471,2536,0.002,0.15686,0.68103,4847,0.00189,0.28943,0.62588,4441,0.00352,0.18638,0.64176,4535,0.00292,0.34076,0.47941,3396,0.00416,0.37829,0.27603,1930,0.01578,0.30124,0.54912,3917,0.01679,0.26019,0.47176,3388,0.02348,0.38895,0.40426,2876,0.01234,0.816,0.49853,3551,0.00159,0.14733,0.45971,3271,0.0,0.20886,0.69691,4957,0.02019,0.208,0.78853,5587,0.02204,0.49962,0.62382,4463,0.00854,0.23067,0.30691,2125,0.01562,0.52619,0.47353,3416,0.00638,0.00985,0.03847,0.02348,0.14275
250,25.0,0.19695,0.68588,4851,0.00796,0.02286,0.52618,3678,0.0017,0.19352,0.52118,3696,0.00199,0.1239,0.47779,3374,0.00369,0.13705,0.60029,4215,0.00273,0.53848,0.54515,3942,0.00985,0.31676,0.31765,2239,0.00402,0.14171,0.35779,2535,0.00279,0.15371,0.68059,4847,0.00189,0.28352,0.62603,4440,0.00492,0.1819,0.64559,4535,0.00292,0.33619,0.47985,3396,0.00416,0.37581,0.27838,1930,0.01578,0.2961,0.55015,3917,0.01679,0.25524,0.47176,3387,0.01045,0.38552,0.40632,2876,0.01234,0.81495,0.49882,3551,0.00159,0.1439,0.45956,3271,0.0,0.20371,0.69559,4957,0.02019,0.20105,0.78838,5587,0.02204,0.49724,0.62426,4463,0.00854,0.22543,0.30956,2229,0.01402,0.52419,0.47426,3416,0.00638,0.00985,0.04066,0.02204,0.12812
251,25.1,0.19248,0.68485,4851,0.00796,0.02248,0.52691,3678,0.0017,0.18933,0.52426,3695,0.00289,0.12048,0.47765,3373,0.00364,0.13429,0.60368,4320,0.00191,0.53648,0.54529,3942,0.00985,0.31276,0.31956,2238,0.00417,0.13819,0.36088,2535,0.00279,0.15057,0.68015,4846,0.00224,0.27771,0.62618,4440,0.00492,0.17743,0.64941,4639,0.00287,0.33171,0.48015,3395,0.00448,0.37343,0.28074,2035,0.01157,0.29086,0.55088,3916,0.03061,0.25029,0.47176,3387,0.01045,0.38219,0.40838,2876,0.01234,0.81381,0.49897,3551,0.00159,0.14057,0.45956,3270,0.01167,0.19867,0.69441,4956,0.02232,0.1941,0.78824,5586,0.04924,0.49486,0.62471,4462,0.00967,0.22019,0.3125,2229,0.01402,0.52219,0.47485,3415,0.00635,0.00985,0.04146,0.04924,0.17983
252,25.2,0.1879,0.68382,4850,0.01026,0.02219,0.52765,3678,0.0017,0.18524,0.52721,3695,0.00289,0.11695,0.4775,3373,0.00364,0.13152,0.60676,4319,0.00224,0.53457,0.54559,3942,0.00985,0.30876,0.32132,2238,0.00417,0.13476,0.36382,2535,0.00279,0.14733,0.67985,4846,0.00224,0.272,0.62647,4439,0.00291,0.17305,0.65294,4639,0.00287,0.32733,0.48059,3395,0.00448,0.37105,0.28309,2034,0.02055,0.28552,0.55176,3915,0.01928,0.24533,0.47162,3386,0.03145,0.37886,0.41044,2875,0.01306,0.81267,0.49926,3551,0.00159,0.13714,0.46,3270,0.01167,0.19371,0.69338,4956,0.02232,0.18714,0.78824,5585,0.01842,0.49257,0.62515,4462,0.00967,0.21495,0.31544,2228,0.02496,0.52019,0.47559,3415,0.00635,0.00985,0.03978,0.03145,0.17932
253,25.3,0.18362,0.68353,4850,0.01026,0.0219,0.52838,3678,0.0017,0.18105,0.53015,3800,0.00301,0.11362,0.47765,3372,0.00218,0.12876,0.60971,4319,0.00224,0.53267,0.54588,3941,0.00907,0.30467,0.32324,2237,0.00478,0.13143,0.36676,2534,0.00281,0.14419,0.67941,4846,0.00224,0.26638,0.62662,4438,0.00336,0.16886,0.65632,4638,0.0021,0.32295,0.48118,3394,0.00475,0.36876,0.28544,2034,0.02055,0.28029,0.5525,3915,0.01928,0.24038,0.47147,3386,0.03145,0.37543,0.41265,2980,0.01421,0.81162,0.49956,3551,0.00159,0.13381,0.46074,3270,0.01167,0.18886,0.6925,4955,0.0449,0.18029,0.78809,5584,0.02966,0.49029,0.62559,4462,0.00967,0.20971,0.31868,2228,0.02496,0.51838,0.47632,3415,0.00635,0.00907,0.03824,0.0449,0.21429
254,25.4,0.17924,0.68485,4849,0.06198,0.02152,0.52926,3678,0.0017,0.17695,0.53309,3799,0.00323,0.11029,0.47779,3372,0.00218,0.1259,0.61221,4319,0.00224,0.53086,0.54603,3941,0.00907,0.30076,0.325,2342,0.00398,0.12819,0.36956,2639,0.00258,0.14105,0.67926,4845,0.00147,0.26086,0.62706,4438,0.00336,0.16476,0.65956,4638,0.0021,0.31867,0.48176,3394,0.00475,0.36657,0.28779,2034,0.02055,0.27495,0.55309,3914,0.01628,0.23552,0.47132,3385,0.00796,0.3721,0.41471,2980,0.01421,0.81048,0.49985,3551,0.00159,0.13057,0.46191,3269,0.09926,0.1841,0.69176,4955,0.0449,0.17343,0.78794,5584,0.02966,0.4881,0.62603,4462,0.00967,0.20448,0.32221,2227,0.02332,0.51657,0.47691,3415,0.00635,0.00907,0.03666,0.09926,0.27375
255,25.5,0.1741,0.68735,4849,0.06198,0.02124,0.53015,3783,0.00137,0.17286,0.53573,3799,0.00323,0.10705,0.47838,3372,0.00218,0.12286,0.61441,4318,0.0025,0.52905,0.54618,3941,0.00907,0.29676,0.32677,2342,0.00398,0.12495,0.37221,2639,0.00258,0.13781,0.67897,4845,0.00147,0.25552,0.62735,4437,0.00302,0.16076,0.66265,4742,0.00205,0.31438,0.4825,3394,0.00475,0.36448,0.29,2034,0.02055,0.26962,0.55368,3914,0.01628,0.23067,0.47118,3385,0.00796,0.36876,0.41676,2979,0.01228,0.80943,0.50015,3655,0.00248,0.12724,0.46338,3269,0.09926,0.17952,0.69103,4849,0.06198,0.16657,0.78779,5583,0.02156,0.4859,0.62632,4462,0.00967,0.19933,0.32574,2331,0.03031,0.51476,0.47765,3415,0.00635,0.00907,0.0362,0.09926,0.28868
256,25.6,0.16733,0.69059,4848,0.0118,0.02095,0.53073,3783,0.00137,0.16867,0.53824,3798,0.00238,0.10381,0.47897,3371,0.00221,0.11981,0.61618,4318,0.0025,0.52733,0.54647,3941,0.00907,0.29286,0.32868,2341,0.00385,0.12181,0.37485,2638,0.00238,0.13448,0.67882,4845,0.00147,0.25029,0.62794,4437,0.00302,0.15686,0.66544,4742,0.00205,0.3101,0.48324,3393,0.00425,0.36238,0.29221,2034,0.02055,0.26438,0.55397,3913,0.01452,0.2259,0.47103,3384,0.01774,0.36552,0.41897,2979,0.01228,0.80829,0.50044,3655,0.00248,0.124,0.46529,3269,0.09926,0.17505,0.69015,4849,0.06198,0.15971,0.78765,5582,0.02525,0.48371,0.62676,4461,0.00768,0.19419,0.32941,2331,0.03031,1.38,-1.46,105,0.0,0.00907,0.03455,0.09926,0.29205
257,25.7,0.15895,0.69412,4952,0.05673,0.02067,0.53132,3783,0.00137,0.16448,0.54059,3798,0.00238,0.10067,0.47985,3371,0.00221,0.11657,0.61765,4318,0.0025,0.52562,0.54662,3941,0.00907,0.28905,0.33044,2341,0.00385,0.11876,0.37721,2638,0.00238,0.13124,0.67882,4844,0.00136,0.24524,0.62868,4436,0.00393,0.15314,0.66794,4742,0.00205,0.3059,0.48397,3393,0.00425,0.36029,0.29426,2138,0.01261,0.25905,0.55426,3913,0.01452,0.22105,0.47074,3384,0.01774,0.36238,0.42103,2979,0.01228,0.80733,0.50074,3655,0.00248,0.12067,0.46779,3268,0.0116,0.17067,0.68912,4848,0.0118,0.15286,0.78735,5582,0.02525,0.48152,0.62706,4461,0.00768,0.18895,0.33324,2330,0.02113,1.21,-1.41,105,0.0,0.00907,0.03535,0.02525,0.13709
258,25.8,0.14933,0.69765,4951,0.01532,0.02038,0.53206,3783,0.00137,0.16009,0.54279,3797,0.00206,0.09752,0.48074,3371,0.00221,0.11305,0.61868,4422,0.00238,0.5239,0.54676,3941,0.00907,0.28524,0.33221,2340,0.0043,0.11571,0.37956,2638,0.00238,0.12781,0.67882,4844,0.00136,0.24029,0.62956,4436,0.00393,0.14952,0.67,4741,0.00237,0.30171,0.48485,3392,0.00622,0.35829,0.29647,2138,0.01261,0.25371,0.55441,3912,0.00894,0.21629,0.47029,3278,0.04571,0.35924,0.42309,2978,0.01411,0.80629,0.50088,3655,0.00248,0.11733,0.47044,3268,0.0116,0.16638,0.68765,4848,0.0118,0.146,0.78706,5581,0.02201,0.47924,0.6275,4461,0.00768,0.18381,0.33735,2330,0.02113,1.05,-1.35,105,0.0,0.00907,0.03765,0.04571,0.15807
259,25.9,0.13914,0.70103,4950,0.00421,0.02,0.53265,3783,0.00137,0.15571,0.54471,3902,0.00242,0.09429,0.48191,3370,0.00203,0.10933,0.61956,4422,0.00238,0.52229,0.54706,3940,0.00797,0.28152,0.33412,2340,0.0043,0.11267,0.38176,2637,0.00224,0.12429,0.67882,4844,0.00136,0.23552,0.63059,4435,0.00375,0.1459,0.67176,4741,0.00237,0.29743,0.48588,3497,0.00363,0.35619,0.29853,2138,0.01261,0.24848,0.55456,3912,0.00894,0.21152,0.47,3278,0.04571,0.35619,0.42515,2978,0.01411,0.80514,0.50118,3655,0.00248,0.114,0.47368,3372,0.05326,0.16219,0.68603,4848,0.0118,0.13905,0.78647,5580,0.0196,0.47705,0.62779,4461,0.00768,0.17867,0.34162,2434,0.02181,0.88,-1.28,93,0.00164,0.00797,0.03382,0.05326,0.19964
260,26.0,0.12924,0.70471,4949,0.02831,0.01971,0.53309,3783,0.00137,0.15133,0.54632,3901,0.00376,0.09105,0.48309,3370,0.00203,0.10543,0.62015,4422,0.00238,0.52057,0.54735,3940,0.00797,0.2779,0.33588,2340,0.0043,0.10962,0.38382,2742,0.00232,0.12057,0.67897,4843,0.00252,0.23086,0.63176,4435,0.00375,0.14229,0.67309,4740,0.00216,0.29324,0.48691,3496,0.00388,0.35419,0.30044,2138,0.01261,0.24324,0.55456,3911,0.03456,0.20686,0.46956,3277,0.27178,0.35314,0.42721,3083,0.01227,0.8041,0.50147,3655,0.00248,0.11057,0.47721,3372,0.05326,0.1581,0.68382,4847,0.01736,0.13219,0.78588,5579,0.02536,0.47476,0.62809,4460,0.00879,0.17352,0.34603,2434,0.02181,0.73,-1.22,77,0.00236,0.00797,0.03644,0.27178,0.46264
261,26.1,0.11971,0.70868,5053,0.01576,0.01933,0.53353,3783,0.00137,0.14676,0.54779,3901,0.00376,0.08771,0.48456,3370,0.00203,0.10133,0.62059,4421,0.00299,0.51895,0.54765,3940,0.00797,0.27429,0.33779,2339,0.00351,0.10667,0.38588,2742,0.00232,0.11676,0.67912,4843,0.00252,0.22638,0.63309,4539,0.0031,0.13867,0.67397,4740,0.00216,0.28895,0.48794,3496,0.00388,0.35219,0.3025,2137,0.01355,0.238,0.55456,3910,0.02313,0.2021,0.46926,3277,0.27178,0.3501,0.42912,3082,0.01445,0.80305,0.50162,3655,0.00248,0.10705,0.48103,3372,0.05326,0.154,0.68118,4847,0.01736,0.12533,0.785,5579,0.02536,0.47267,0.62838,4460,0.00879,0.16838,0.35044,2433,0.0215,0.57,-1.16,60,0.00545,0.00797,0.03561,0.27178,0.45711
