Y_Grid,X0_ID1,X1_ID2,X2_ID3,X3_ID4,X4_ID5,X5_ID6,X6_ID7,X7_ID8,X8_ID9,X9_ID10,X10_ID11,X11_ID12,X12_ID13,X13_ID14,X14_ID15,X15_ID16,X16_ID17,X17_ID18,X18_ID19,X19_ID20,X20_ID21,X21_ID22,X22_ID23,X23_ID24,X24_ID25,X25_ID26,X26_ID27,X27_ID28,X28_ID29,X29_ID30,X30_ID31,X31_ID32,X32_ID33,X33_ID34,X34_ID35,X35_ID36,X36_ID37,X37_ID38,X38_ID39,X39_ID40,X40_ID41,X41_ID42,X42_ID43,X43_ID44,X44_ID45,X45_ID46,X46_ID47,X47_ID48,X48_ID49,X49_ID50,X50_ID51,X51_ID52,X52_ID53,X53_ID54,X54_ID55,X55_ID56,X56_ID57,X57_ID58,X58_ID59,X59_ID60,X60_ID61,X61_ID62,X62_ID63,X63_ID64,X64_ID65,X65_ID66,X66_ID67,X67_ID68,X68_ID69,X69_ID70,X70_ID71,X71_ID72,X72_ID73,X73_ID74,X74_ID75,X75_ID76,X76_ID77,X77_ID78,X78_ID79,X79_ID80,X80_ID81,X81_ID82,X82_ID83,X83_ID84,X84_ID85,X85_ID86,X86_ID87,X87_ID88,X88_ID89,X89_ID90,X90_ID91,X91_ID92,X92_ID93,X93_ID94,X94_ID95,X95_ID96,X96_ID97,X97_ID98,X98_ID99,X99_ID100,X100_ID101,X101_ID102,X102_ID103,X103_ID104,X104_ID105
50,0.00000000,0.00132897,0.00048961,0.00117318,0.00175821,0.00295237,0.00141843,0.00150822,0.00210121,0.00185782,0.00431225,0.00249515,0.00124047,0.00206377,0.00175159,0.00162341,0.00220163,0.00205099,0.00228974,0.00192495,0.00232886,0.00275689,0.00238606,0.00222685,0.00320059,0.00344749,0.00296576,0.00298468,0.00269405,0.00272161,0.00359102,0.00496057,0.00329181,0.00466329,0.00393475,0.00403073,0.00444659,0.00518925,0.00355554,0.00513451,0.00469347,0.00537235,0.00863636,0.00388745,0.00630648,0.00604757,0.00528863,0.00470095,0.00569390,0.00667138,0.00822971,0.00591868,0.00837041,0.00772266,0.00720275,0.00660392,0.00930167,0.00983959,0.00734397,0.00820285,0.01868586,0.00959096,0.00899889,0.00956633,0.00950030,0.01101438,0.01200080,0.03316163,0.01372807,0.01239444,0.01289665,0.01442192,0.01605702,0.01318684,0.01412461,0.01589628,0.01361768,0.01534726,0.01742354,0.01464734,0.04194584,0.03046468,0.05680366,0.05743604,0.01225386,0.04970952,0.01333984,0.08171779,0.00610929,0.02017247,0.00000000,0.01369286,0.01821603,0.11430086,0.04273324,0.08729272,0.02657765,0.01685712,0.10086745,0.04495441,0.00661858,0.17095398,0.06905088,0.01176466,0.00000000
51,0.00000000,0.00199184,0.00067935,0.00358664,0.00092303,0.00079285,0.00145596,0.00088976,0.00241829,0.00166543,0.00139628,0.00182287,0.00181489,0.00248483,0.00244110,0.00121508,0.00184729,0.00193024,0.00196539,0.00211236,0.00228275,0.00287210,0.00248257,0.00244582,0.00259210,0.00322574,0.00351902,0.00293754,0.00358866,0.00323608,0.00339045,0.00405860,0.00380304,0.00506330,0.00353121,0.00365298,0.00444939,0.00296058,0.00405748,0.00542676,0.00376482,0.00463916,0.00575716,0.00494193,0.00569065,0.00522792,0.00659833,0.00610852,0.00650041,0.00640393,0.00649216,0.00706555,0.00655357,0.00734674,0.00820058,0.00814221,0.00853703,0.00776987,0.00858184,0.00826676,0.00918286,0.00964341,0.00907958,0.01072153,0.01116673,0.01430549,0.01593287,0.01178176,0.01148144,0.01346648,0.01288408,0.01448489,0.01610528,0.01426517,0.01496092,0.01685831,0.02049668,0.01901551,0.01758462,0.01498137,0.02073170,0.02586539,0.03866692,0.01254870,0.01595068,0.06106835,0.06966069,0.01040758,0.03469494,0.01917272,0.02079057,0.01605002,0.04338612,0.00622550,0.00612836,0.01609369,0.02462873,0.00758495,0.00658788,0.00633521,0.03381474,0.00202873,0.00000000,0.01252681,0.03342595
52,0.00000000,0.00000000,0.00116260,0.00104899,0.00147350,0.00145767,0.00000000,0.00195638,0.00129783,0.00146684,0.00084655,0.00172635,0.00142491,0.00211118,0.00426447,0.00144599,0.00294087,0.00263723,0.00246075,0.00217701,0.00233691,0.00182405,0.00362052,0.00307650,0.00402666,0.00249166,0.00177937,0.00424996,0.00300506,0.00414182,0.00327453,0.00313391,0.00367350,0.00485285,0.00466626,0.00328530,0.00465531,0.00511530,0.00419161,0.00503473,0.00412347,0.00464764,0.00570308,0.00516838,0.00486960,0.00768946,0.00475803,0.00475401,0.00745279,0.00527474,0.00682736,0.00608600,0.00565505,0.00650866,0.00760060,0.00803880,0.00860349,0.00762986,0.01249765,0.01000800,0.01053938,0.00952474,0.00839767,0.01127460,0.00897808,0.01211994,0.01071194,0.01098504,0.01206450,0.01218526,0.01330763,0.03689459,0.01740840,0.01357572,0.01601137,0.01359446,0.01597625,0.01575839,0.01712129,0.01582528,0.01142393,0.01470492,0.01973297,0.04257613,0.02758984,0.02740842,0.06567035,0.03443864,0.03244809,0.00000000,0.01123769,0.02839834,0.07232584,0.10362761,0.03064913,0.05896648,0.00000000,0.02570617,0.04679626,0.01544505,0.01349560,0.05838952,0.06839641,0.01666667,0.00000000
53,0.00000000,0.00000000,0.00081282,0.00000000,0.00119864,0.00095157,0.00046365,0.00166758,0.00159146,0.00183933,0.00123455,0.00177508,0.00265589,0.00139294,0.00381738,0.00179391,0.00140998,0.00200467,0.00186700,0.00208834,0.00350771,0.00298872,0.00192132,0.00223491,0.00310178,0.00201527,0.00394998,0.00259658,0.00281380,0.00314186,0.00318393,0.00201580,0.00362275,0.00384391,0.00399631,0.00290232,0.00448249,0.00494886,0.00450863,0.00455959,0.00480114,0.00401129,0.00478738,0.00401460,0.00473997,0.00520922,0.00569190,0.00489483,0.00800711,0.00576071,0.00623020,0.00774063,0.00544812,0.00594582,0.00955059,0.00816091,0.00810563,0.00783829,0.00949347,0.00992106,0.00901131,0.00966675,0.00956258,0.00923707,0.01223369,0.01083219,0.01446907,0.00958107,0.01173514,0.01072630,0.01320797,0.01513798,0.01129414,0.01878916,0.01472512,0.01282653,0.01706821,0.01450218,0.01983439,0.01414595,0.01565441,0.01647730,0.02445143,0.02204468,0.04924351,0.01842287,0.02966272,0.02155513,0.02524948,0.02201237,0.01959945,0.02535548,0.01702190,0.01752516,0.00711055,0.00943038,0.06760920,0.11750825,0.04844503,0.01126231,0.03520257,0.02323561,0.04896733,0.00000000,0.00000000
54,0.00000000,0.00076872,0.00151349,0.00095353,0.00000000,0.00065469,0.00178372,0.00080154,0.00175401,0.00128796,0.00213439,0.00200901,0.00254763,0.00169838,0.00288779,0.00244943,0.00164015,0.00092295,0.00212501,0.00265176,0.00468943,0.00264601,0.00173637,0.00212970,0.00195486,0.00312533,0.00276209,0.00213419,0.00270430,0.00291435,0.00291762,0.00367420,0.00320808,0.00386904,0.00346395,0.00426875,0.00392133,0.00383091,0.00457968,0.00437047,0.00443746,0.00483016,0.00483886,0.00447948,0.00504967,0.00517671,0.00550951,0.00541859,0.00541946,0.00643632,0.00637518,0.00733964,0.00640350,0.00723111,0.00652181,0.00777051,0.00798781,0.00768899,0.00775616,0.01068211,0.00927874,0.00941131,0.00738534,0.01462053,0.01137915,0.01459603,0.01236361,0.01079770,0.01594510,0.01037968,0.01063339,0.01293372,0.01519531,0.01425389,0.01687079,0.01306322,0.01443758,0.01271158,0.01912463,0.01767063,0.02639394,0.01793760,0.02221054,0.02004486,0.01708245,0.01703961,0.02692090,0.03965422,0.01494422,0.01292676,0.01870588,0.01622873,0.05571955,0.04059595,0.04693776,0.01578718,0.05306568,0.02898805,0.00614352,0.00923498,0.00447389,0.07259397,0.00000000,0.00455599,0.00000000
55,0.00000000,0.00151568,0.00057532,0.00102906,0.00000000,0.00072406,0.00035729,0.00139033,0.00163387,0.00103581,0.00164485,0.00079949,0.00188619,0.00158656,0.00219023,0.00242039,0.00203276,0.00114653,0.00152882,0.00192932,0.00234708,0.00170502,0.00260292,0.00226386,0.00250106,0.00312895,0.00271331,0.00320578,0.00392321,0.00411817,0.00291283,0.00395259,0.00326420,0.00328853,0.00311946,0.00380695,0.00296603,0.00335979,0.00346648,0.00370116,0.00381980,0.00612133,0.00531145,0.00528225,0.00462313,0.00546651,0.00482178,0.00545568,0.00582198,0.00671163,0.00622832,0.00590350,0.00665573,0.00730499,0.00775989,0.00769523,0.00852577,0.00775701,0.00760351,0.00734250,0.00705414,0.00938258,0.00941559,0.01014873,0.01131020,0.01040797,0.01146701,0.01132726,0.01211666,0.00888956,0.01248401,0.01481948,0.01179445,0.01157686,0.01239290,0.01552127,0.01459055,0.01485216,0.01512927,0.02341394,0.01930224,0.01794799,0.02139181,0.01184111,0.03510004,0.01036174,0.02404920,0.01458081,0.01757980,0.03601533,0.14837362,0.03205002,0.02472148,0.00770975,0.01849230,0.01533762,0.01257105,0.02620283,0.03366040,0.13141084,0.24998476,0.07437230,0.01275810,0.00317583,0.00924912
56,0.00000000,0.00094914,0.00079435,0.00050804,0.00115169,0.00065566,0.00093347,0.00114408,0.00115794,0.00152949,0.00068032,0.00107418,0.00152100,0.00190073,0.00126497,0.00134290,0.00146373,0.00167636,0.00158305,0.00157778,0.00137289,0.00166904,0.00171833,0.00296045,0.00283746,0.00253880,0.00179928,0.00267577,0.00271574,0.00293693,0.00332583,0.00520170,0.00319774,0.00309488,0.00322081,0.00363328,0.00303780,0.00348407,0.00445141,0.00449796,0.00443149,0.00416129,0.00503762,0.00457377,0.00504310,0.00518859,0.00457541,0.00686485,0.00785616,0.00536426,0.00536366,0.00581709,0.00788517,0.01139265,0.00727859,0.00784810,0.00817976,0.00744285,0.00701949,0.00731875,0.00885634,0.00992169,0.00904499,0.01951103,0.01048356,0.00952916,0.00973769,0.01452793,0.01317954,0.01150238,0.01687789,0.01099141,0.01066912,0.01341982,0.01394822,0.01486717,0.01386723,0.01675204,0.00788022,0.02007936,0.01526609,0.02011880,0.02421193,0.01278556,0.01630265,0.04614453,0.03285330,0.01961327,0.02094193,0.01554504,0.01444093,0.02021436,0.02368307,0.02227444,0.01345824,0.03772035,0.00134560,0.00455024,0.07158680,0.02059232,0.01122393,0.02248535,0.01920215,0.00568054,0.00000000
57,0.00000000,0.00000000,0.00095335,0.00192976,0.00021368,0.00061624,0.00140676,0.00165534,0.00130691,0.00146322,0.00132566,0.00166564,0.00143452,0.00162166,0.00197772,0.00143646,0.00251428,0.00139173,0.00158509,0.00099694,0.00281084,0.00184219,0.00122997,0.00233828,0.00279565,0.00196607,0.00190594,0.00401728,0.00262102,0.00256711,0.00305390,0.00281445,0.00330837,0.00359595,0.00308740,0.00369134,0.00353123,0.00487472,0.00386204,0.00408781,0.00444555,0.00479555,0.00441873,0.00391256,0.00512364,0.00708509,0.00647258,0.00390960,0.00621946,0.00605699,0.00663523,0.00719357,0.00792593,0.00899546,0.00749160,0.00995001,0.00679936,0.00836942,0.00866669,0.00768256,0.00779684,0.00766444,0.01025158,0.00837885,0.00873885,0.01084025,0.00976598,0.01170452,0.00955204,0.00901888,0.01250697,0.01363087,0.01519318,0.01807611,0.01173715,0.02371650,0.01287742,0.02432721,0.01979033,0.01832831,0.01487867,0.01545509,0.02093272,0.01522293,0.01540764,0.01492050,0.02508045,0.02288067,0.04364877,0.01216337,0.02182821,0.02505806,0.01833967,0.01270288,0.00818690,0.01716347,0.01665611,0.03775343,0.04747185,0.00833333,0.00952786,0.00000000,0.10704669,0.01112421,0.00000000
58,0.00000000,0.00081318,0.00071390,0.00070934,0.00068834,0.00043330,0.00093939,0.00127906,0.00121662,0.00117077,0.00134727,0.00151214,0.00142857,0.00184123,0.00185064,0.00172850,0.00123978,0.00206693,0.00167575,0.00209250,0.00217640,0.00117632,0.00105750,0.00269309,0.00196814,0.00211595,0.00335921,0.00396926,0.00236425,0.00336740,0.00296472,0.00283837,0.00340605,0.00270958,0.00321789,0.00359315,0.00296892,0.00408326,0.00366155,0.00404017,0.00466139,0.00472521,0.00365380,0.00464639,0.00531980,0.00561096,0.00436482,0.00623780,0.00510379,0.00451507,0.00626707,0.00749267,0.00737540,0.00666019,0.00819573,0.01602016,0.00699480,0.00590201,0.00747285,0.00737694,0.00798867,0.00757497,0.00930169,0.00913123,0.00895038,0.01115931,0.00819468,0.01181376,0.01133801,0.00918380,0.01294814,0.01270482,0.00948437,0.01399657,0.02516832,0.01530227,0.01390982,0.01339849,0.01497891,0.01930247,0.01458456,0.01432893,0.04155370,0.01972732,0.03528007,0.02078909,0.02870706,0.01636756,0.09363959,0.01252049,0.01600003,0.01837681,0.02075689,0.01004416,0.01195349,0.04362488,0.01034390,0.04953823,0.01468288,0.03580791,0.08985109,0.01768403,0.01901331,0.01762742,0.00000000
59,0.00000000,0.00175948,0.00090416,0.00165649,0.00061987,0.00054868,0.00156523,0.00154765,0.00106641,0.00144529,0.00076714,0.00141135,0.00127536,0.00287099,0.00413367,0.00171212,0.00171617,0.00243509,0.00212217,0.00193014,0.00175733,0.00213678,0.00219346,0.00195709,0.00310744,0.00201834,0.00197608,0.00242023,0.00269289,0.00252161,0.00335885,0.00315932,0.00382405,0.00336319,0.00310908,0.00308418,0.00352141,0.00280751,0.00435041,0.00455574,0.00401677,0.00415228,0.00376597,0.00465496,0.00524860,0.00462397,0.00521012,0.00415495,0.00454712,0.00462820,0.00611436,0.00807789,0.00676383,0.00612958,0.00654040,0.00727848,0.00662999,0.00871366,0.00768561,0.00824363,0.00868079,0.00958508,0.00894914,0.00877177,0.00873675,0.00990544,0.01021053,0.00782164,0.01048537,0.01161338,0.01440329,0.01476162,0.01133478,0.01436418,0.01228141,0.01063529,0.02053229,0.01358032,0.01194229,0.01452522,0.01742984,0.02616317,0.02141006,0.01037996,0.01130507,0.01748507,0.03074848,0.01229030,0.02056641,0.03260463,0.02096341,0.02947605,0.03497165,0.03210103,0.01478085,0.01222753,0.01079539,0.01227500,0.07619133,0.02009920,0.05648258,0.00913624,0.01035178,0.03914203,0.00000000
60,0.00000000,0.00071361,0.00107607,0.00107552,0.00065795,0.00009614,0.00047960,0.00061774,0.00080858,0.00049450,0.00093411,0.00051925,0.00126011,0.00175107,0.00171091,0.00155418,0.00163044,0.00125085,0.00205769,0.00185982,0.00109417,0.00234189,0.00246447,0.00222495,0.00231818,0.00231459,0.00270532,0.00186072,0.00346427,0.00352905,0.00291285,0.00230088,0.00275071,0.00335848,0.00625625,0.00297034,0.00478538,0.00328036,0.00371918,0.00412098,0.00390521,0.00347881,0.00905167,0.00445778,0.00577783,0.00435222,0.00585525,0.00737357,0.00551887,0.00474437,0.00550983,0.00619339,0.00492732,0.00526602,0.00602545,0.00575709,0.00649103,0.00655653,0.00825224,0.00783274,0.00680225,0.00913148,0.00798496,0.00891850,0.01047005,0.00943594,0.00990117,0.01022834,0.01475243,0.01221558,0.00996926,0.01372932,0.01198988,0.01489974,0.01566625,0.02227773,0.01059749,0.01510357,0.01451793,0.01186282,0.01696574,0.02441831,0.01313542,0.01932995,0.00964627,0.01912974,0.04716850,0.01278941,0.02614147,0.01621796,0.01422973,0.02255470,0.03365293,0.01453671,0.00725738,0.02237424,0.01990929,0.01634868,0.01975763,0.04735609,0.01966010,0.00374117,0.00870296,0.01237760,0.00000000
61,0.00000000,0.00000000,0.00022905,0.00229078,0.00000000,0.00153199,0.00131831,0.00078240,0.00145841,0.00165473,0.00146392,0.00095919,0.00107525,0.00064807,0.00184466,0.00111226,0.00159562,0.00087729,0.00194891,0.00200815,0.00142499,0.00222189,0.00185540,0.00223192,0.00202070,0.00227507,0.00207658,0.00213384,0.00198684,0.00256424,0.00249238,0.00312586,0.00331399,0.00330134,0.00326653,0.00381386,0.00376348,0.00341687,0.00406704,0.00528348,0.00383480,0.00401545,0.00526563,0.00427505,0.00507450,0.00408717,0.00433588,0.00555163,0.00433665,0.00566392,0.00621760,0.00656111,0.00670886,0.00727365,0.00530484,0.00709834,0.00540473,0.00662333,0.00833137,0.00921779,0.00717096,0.00735433,0.00716684,0.00764797,0.01036613,0.00890991,0.01134672,0.00986650,0.01171716,0.00985831,0.00993940,0.01394021,0.01293041,0.01384374,0.01292213,0.01340873,0.01510440,0.01096358,0.01201671,0.01694500,0.01333872,0.02829678,0.01250665,0.01910884,0.01784794,0.01754719,0.01784913,0.02159637,0.01340767,0.01894467,0.02211153,0.01435394,0.02230146,0.02830931,0.00536094,0.01561493,0.01345991,0.00830264,0.00931721,0.03528803,0.01232946,0.00940903,0.00379299,0.00000000,0.00000000
62,0.00000000,0.00165958,0.00194412,0.00191643,0.00054416,0.00166703,0.00091539,0.00367796,0.00153277,0.00161669,0.00062568,0.00123430,0.00136621,0.00267375,0.00122802,0.00109919,0.00117482,0.00155250,0.00116261,0.00137096,0.00147556,0.00122134,0.00229811,0.00199689,0.00225167,0.00289112,0.00312665,0.00221891,0.00310458,0.00271272,0.00286208,0.00212485,0.00293273,0.00322026,0.00282786,0.00278455,0.00311089,0.00339323,0.00483281,0.00349127,0.00332456,0.00536358,0.00412096,0.00576561,0.00517897,0.00358224,0.00363223,0.00422864,0.00508953,0.00558534,0.00898277,0.00625896,0.00549583,0.00653886,0.00698594,0.00620998,0.00755627,0.00902480,0.00802220,0.00731056,0.00715654,0.00808857,0.00699127,0.00892983,0.00767429,0.01023650,0.00903224,0.00991514,0.02297112,0.01147910,0.01141224,0.01147278,0.01469149,0.01212355,0.01285755,0.01117253,0.01378732,0.01584902,0.01443691,0.01226899,0.01585756,0.01563365,0.02099660,0.01571603,0.01329440,0.02984925,0.01806452,0.04491892,0.01511907,0.02567922,0.01710072,0.01691552,0.01429479,0.01774774,0.01840259,0.01383715,0.02887250,0.03784286,0.02312337,0.00605369,0.01571335,0.01012452,0.00986505,0.00447389,0.00000000
63,0.00000000,0.00000000,0.00106250,0.00175178,0.00054206,0.00116348,0.00066173,0.00021255,0.00169167,0.00094812,0.00156489,0.00094435,0.00127111,0.00100139,0.00129625,0.00115830,0.00096414,0.00137975,0.00105444,0.00196402,0.00132290,0.00136841,0.00334217,0.00176976,0.00215580,0.00186401,0.00396667,0.00219494,0.00246978,0.00193519,0.00219420,0.00252867,0.00290201,0.00255662,0.00393106,0.00378162,0.00476216,0.00329157,0.00353677,0.00282776,0.00334504,0.00344130,0.00352666,0.00412632,0.00384192,0.00392973,0.00941491,0.00486112,0.00522993,0.00499661,0.00536285,0.00411933,0.00645049,0.00505581,0.00551646,0.00568970,0.00652526,0.00534183,0.00568650,0.00633325,0.00824884,0.00959292,0.00767508,0.00796488,0.01011501,0.00828280,0.01096748,0.01135296,0.00819391,0.00947681,0.00984275,0.01559019,0.01171061,0.01053637,0.01281517,0.01609341,0.01149846,0.01242980,0.01494460,0.01470039,0.01962767,0.01512568,0.01314934,0.01535913,0.01287205,0.01306762,0.01446784,0.01871528,0.01514355,0.01568093,0.01500545,0.01828002,0.01447915,0.01532355,0.01503748,0.04141084,0.01967002,0.00726431,0.00323397,0.00644550,0.01049724,0.00111775,0.00117526,0.00662816,0.00000000
64,0.00000000,0.00000000,0.00198970,0.00073021,0.00114924,0.00084471,0.00167587,0.00032362,0.00151307,0.00106933,0.00083570,0.00102738,0.00160266,0.00212030,0.00236900,0.00208978,0.00018998,0.00152160,0.00199447,0.00109503,0.00172183,0.00165838,0.00168222,0.00238791,0.00135889,0.00228050,0.00252829,0.00264084,0.00251421,0.00179295,0.00186653,0.00339242,0.00366929,0.00204926,0.00266080,0.00216996,0.00304541,0.00419840,0.00319287,0.00398191,0.00348254,0.00349697,0.00439716,0.00314849,0.00411089,0.00345923,0.00426887,0.00429852,0.00461436,0.00509164,0.00526515,0.00489675,0.00580316,0.00555743,0.00695411,0.00838203,0.00627210,0.00620971,0.00667887,0.00660151,0.00805733,0.00815276,0.00705644,0.00836252,0.00893109,0.00886822,0.00755850,0.00960688,0.01085066,0.00955946,0.01118939,0.01081290,0.01266947,0.01225000,0.01184598,0.01292112,0.01250979,0.02013168,0.01383084,0.01579535,0.01568850,0.01737526,0.01679203,0.02093029,0.01183496,0.01433463,0.01438171,0.01642298,0.01448116,0.01544684,0.01585492,0.01512572,0.01188788,0.00719480,0.01978107,0.01472620,0.00896314,0.01524740,0.00931354,0.00634301,0.00181948,0.00000000,0.01362431,0.00956858,0.00326903
65,0.00000000,0.00000000,0.00000000,0.00209821,0.00000000,0.00000000,0.00104022,0.00064675,0.00000000,0.00039742,0.00082380,0.00086538,0.00165260,0.00100669,0.00339798,0.00198345,0.00159224,0.00162613,0.00262461,0.00133406,0.00203038,0.00233017,0.00111414,0.00207699,0.00143065,0.00320803,0.00352441,0.00180397,0.00302307,0.00293297,0.00183255,0.00201869,0.00278268,0.00254882,0.00307503,0.00461269,0.00139290,0.00296977,0.00351594,0.00355812,0.00341829,0.00332403,0.00299927,0.00407154,0.00415125,0.00370421,0.00428459,0.00471824,0.00425374,0.00464564,0.00550778,0.00416065,0.00502058,0.00543739,0.00578765,0.00612631,0.01011638,0.00638942,0.00867760,0.01218933,0.00870864,0.00630171,0.00724631,0.00821380,0.00802371,0.00894353,0.01779374,0.00817701,0.00906705,0.01133190,0.01066814,0.01021584,0.00956459,0.01109658,0.01256122,0.01164450,0.01465497,0.01156764,0.02437464,0.01546857,0.02351111,0.01834997,0.01572814,0.01131396,0.01382498,0.01609870,0.01696659,0.01576244,0.01506569,0.01324944,0.01804752,0.01494273,0.03947068,0.01376965,0.01326301,0.01353033,0.00910823,0.01812044,0.04676590,0.01520436,0.00000000,0.00701333,0.00000000,0.01339034,0.00000000
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00045769,0.00082918,0.00000000,0.00000000,0.00000000,0.00265370,0.00067781,0.00046337,0.00139195,0.00073220,0.00103283,0.00090091,0.00257265,0.00191274,0.00129318,0.00130092,0.00120393,0.00168020,0.00122439,0.00163220,0.00169392,0.00085684,0.00161077,0.00140097,0.00272769,0.00167477,0.00205671,0.00235185,0.00251452,0.00328073,0.00221834,0.00208574,0.00297033,0.00285625,0.00373148,0.00417105,0.00534797,0.00473192,0.00291176,0.00385802,0.00527380,0.00322076,0.00514790,0.00486811,0.00777998,0.00507045,0.00484486,0.00382355,0.00437051,0.00606261,0.00507312,0.00558608,0.00657560,0.00606723,0.00741678,0.00589611,0.00627331,0.00683917,0.00657075,0.00763391,0.00697106,0.00869309,0.00869892,0.01011981,0.00969013,0.00856430,0.01032908,0.01522199,0.00988223,0.00962437,0.00887594,0.00971069,0.00929265,0.01273628,0.01068326,0.01420963,0.01275021,0.00989897,0.01505268,0.01440567,0.02027798,0.03102163,0.01024939,0.01159517,0.01417656,0.01414173,0.01145291,0.01648462,0.03450233,0.00411684,0.04848758,0.00745349,0.01340848,0.01143655,0.02464009,0.00612691,0.00695232,0.00000000,0.00842152,0.00000000,0.00000000
67,0.00000000,0.00000000,0.00000000,0.00071012,0.00000000,0.00107416,0.00122476,0.00119468,0.00142122,0.00109524,0.00059707,0.00112779,0.00094671,0.00116304,0.00149598,0.00065787,0.00102685,0.00179974,0.00099817,0.00207954,0.00166724,0.00192793,0.00254658,0.00212364,0.00238500,0.00159056,0.00231740,0.00306926,0.00215084,0.00220262,0.00314395,0.00271495,0.00230797,0.00312413,0.00572457,0.00312651,0.00268451,0.00475841,0.00317557,0.00378155,0.00370626,0.00348123,0.00288148,0.00420098,0.00482665,0.00401335,0.00505862,0.00287655,0.00407269,0.00533809,0.00561516,0.00587010,0.00309370,0.00433828,0.00647236,0.00686330,0.00537976,0.00452381,0.00700329,0.00530151,0.00685013,0.00774036,0.00625206,0.00765414,0.00841776,0.00816730,0.01000949,0.01172394,0.00680183,0.00814495,0.00917756,0.01097111,0.00887647,0.01008660,0.01194114,0.01083054,0.01159850,0.01553456,0.01589736,0.01316941,0.01235756,0.01443821,0.01535499,0.01232540,0.01880552,0.01351468,0.01674386,0.01939355,0.01460484,0.01589612,0.00879575,0.01926282,0.02292293,0.01693363,0.01821409,0.01199587,0.01943354,0.01131034,0.00965044,0.02017625,0.04874734,0.02502523,0.00000000,0.00000000,0.03193691
